,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Identifier_Categories_FD,Item_Identifier_Categories_NC,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
1460,19.75,0,0.033883448,213.2902,1,1,1,4247.804,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
8268,10.3,0,0.027426689,97.3042,2,2,2,694.4294,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4435,15.0,1,0.161762835,185.9266,2,1,1,2581.9724,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2573,10.3,1,0.018623146,87.854,2,2,0,259.662,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2370,20.5,0,0.143164371,34.919,3,2,1,73.238,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8222,13.85,1,0.056406129,231.43,2,0,1,3029.39,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4272,12.857645184135976,0,0.055648052,100.3016,2,2,3,2833.6448,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1612,18.2,0,0.049520593,147.3734,2,2,2,2375.5744,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
645,13.65,1,0.18454121,211.5902,2,1,1,4672.5844,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1140,6.13,0,0.028365524,110.0912,2,0,1,1637.868,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4355,9.8,0,0.026081567,217.585,1,1,1,4327.7,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
638,9.285,1,0.020989132,158.6578,3,2,1,2406.867,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
922,19.85,0,0.064367627,126.1704,3,2,1,876.1928,36,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5720,17.0,1,0.01599013,228.8352,2,0,1,4351.6688,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
5151,12.857645184135976,1,0.041180766,37.919,2,2,3,768.999,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7815,12.857645184135976,0,0.170213676,89.5856,1,0,0,175.7712,38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8187,9.195,1,0.051697108,79.2644,2,0,1,864.2084,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3586,9.105,0,0.038559926,33.89,2,1,1,99.87,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
810,5.15,1,0.061165512,125.6388,1,1,1,2848.2924,19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1712,7.235,0,0.058222587,114.8834,2,0,1,3340.3186,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6326,20.85,0,0.021329793,105.5306,1,0,1,940.7754,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6707,20.25,1,0.07614605,197.0794,1,1,1,4681.9056,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3384,6.635,1,0.046090204,37.1506,1,0,1,834.9132,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8013,7.935,0,0.017182935,51.235,2,0,1,848.895,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8302,12.5,1,0.082215187,91.4488,2,1,1,1086.5856,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
28,5.925,1,0.161466534,45.5086,2,2,0,178.4344,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5848,14.85,0,0.093652168,141.5812,2,1,1,427.4436,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5371,20.5,0,0.142370445,90.6172,2,2,2,1427.4752,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
3415,9.8,1,0.072990979,121.6098,2,0,1,1566.6274,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
3752,5.34,1,0.005962753,102.4358,1,1,1,2010.716,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
6251,14.85,1,0.03525037,160.9578,1,1,1,2246.4092,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3533,16.0,1,0.065051586,76.1986,1,1,1,1090.5804,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6898,14.1,0,0.087920675,228.5668,3,2,1,1151.834,36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
76,12.85,0,0.033230816,172.3422,2,0,1,1207.0954,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4795,7.235,0,0.0,115.1834,2,1,1,1382.2008,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
5624,12.857645184135976,1,0.073462632,52.364,1,0,0,53.264,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
4242,6.67,1,0.09031453,130.5626,2,2,2,1180.4634,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3648,5.86,1,0.151159243,156.6314,2,1,1,3257.7594,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3272,20.35,0,0.083929569,182.4292,2,0,1,4925.5884,24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2719,12.15,1,0.058756205,161.0552,2,1,1,3411.5592,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2322,12.857645184135976,0,0.136532569,159.6578,2,2,3,2888.2404,38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2090,9.8,1,0.045337184,36.8874,2,0,1,564.5984,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6500,16.7,1,0.06121901,100.0384,2,1,1,1970.768,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1654,7.935,0,0.031710329,263.091,3,2,1,5522.811,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1581,6.655,0,0.016958832,210.0586,1,0,1,4221.172,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4381,12.857645184135976,1,0.136701678,182.1608,2,2,3,5880.3456,38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6696,12.857645184135976,0,0.015944801,249.5092,2,2,3,6474.2392,38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3277,12.857645184135976,1,0.013951504,199.9084,2,2,3,5753.8436,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1118,5.5,0,0.0,103.1016,2,1,1,2024.032,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2804,6.57,0,0.096862255,193.982,1,1,1,2316.984,19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1881,13.1,0,0.012089479,189.853,3,2,1,3415.554,36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2936,12.85,1,0.152364317,254.0382,2,0,1,1261.691,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4414,13.35,0,0.102670882,228.6352,2,0,1,3435.528,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2744,14.6,0,0.025742955,197.1084,2,0,1,4761.8016,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4118,14.75,0,0.033024328,236.6906,2,2,2,3089.9778,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3545,12.857645184135976,1,0.16147714,186.2266,1,0,0,1106.5596,38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5929,5.11,0,0.034945416,161.121,2,1,1,2609.936,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4904,16.0,1,0.172759093,157.0972,1,0,1,4673.916,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
8101,20.35,0,0.083799283,184.1292,1,0,1,2189.1504,26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3378,6.425,0,0.01043823,115.8808,1,0,1,1757.712,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4686,17.35,0,0.056032247,102.3016,2,1,1,1619.2256,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
